PassengerId,HomePlanet,Cabin,Destination,Group,GroupNumber,Deck,Number,Side,Set,LastName,GroupSize
4450_04,Europa,C/140/P,TRAPPIST-1e,4450,04,C,140.0,P,Train,Clugete,4
4451_01,Mars,F/914/P,TRAPPIST-1e,4451,01,F,914.0,P,Train,Jamad,1
4452_01,Earth,G/727/S,TRAPPIST-1e,4452,01,G,727.0,S,Train,Blace,1
4453_01,Europa,D/149/P,TRAPPIST-1e,4453,01,D,149.0,P,Train,Inguel,1
4454_01,Europa,C/164/S,TRAPPIST-1e,4454,01,C,164.0,S,Test,Asolipery,1
4455_01,Earth,F/915/P,TRAPPIST-1e,4455,01,F,915.0,P,Test,Rossey,3
4455_02,Earth,E/280/P,TRAPPIST-1e,4455,02,E,280.0,P,Test,Rossey,3
4455_03,Earth,G/731/P,TRAPPIST-1e,4455,03,G,731.0,P,Test,Rossey,3
4456_01,Earth,F/916/P,TRAPPIST-1e,4456,01,F,916.0,P,Train,Wagnerray,1
4457_01,Earth,F/917/P,TRAPPIST-1e,4457,01,F,917.0,P,Train,Nguerrettye,1
4458_01,Earth,G/732/P,TRAPPIST-1e,4458,01,G,732.0,P,Test,Estevesters,1
4459_01,Earth,G/733/P,PSO J318.5-22,4459,01,G,733.0,P,Train,Jacostarks,1
4460_01,Europa,A/39/P,55 Cancri e,4460,01,A,39.0,P,Test,Headal,1
4461_01,Mars,F/838/S,TRAPPIST-1e,4461,01,F,838.0,S,Train,Mellé,1
4462_01,Earth,F/918/P,TRAPPIST-1e,4462,01,F,918.0,P,Train,Bullerson,1
4463_01,Europa,B/145/P,,4463,01,B,145.0,P,Train,Boltund,2
4463_02,Europa,B/145/P,TRAPPIST-1e,4463,02,B,145.0,P,Train,Boltund,2
4464_01,Earth,G/728/S,TRAPPIST-1e,4464,01,G,728.0,S,Train,Morrodgers,1
4465_01,Europa,A/54/S,TRAPPIST-1e,4465,01,A,54.0,S,Train,Diabysid,3
4465_02,Europa,A/54/S,TRAPPIST-1e,4465,02,A,54.0,S,Train,Diabysid,3
4465_03,Europa,A/54/S,TRAPPIST-1e,4465,03,A,54.0,S,Train,Diabysid,3
4466_01,Europa,A/40/P,55 Cancri e,4466,01,A,40.0,P,Train,Crakete,1
4467_01,Earth,F/919/P,TRAPPIST-1e,4467,01,F,919.0,P,Train,Hopperett,1
4468_01,Earth,G/729/S,TRAPPIST-1e,4468,01,G,729.0,S,Test,Clinantones,1
4469_01,Europa,B/146/P,TRAPPIST-1e,4469,01,B,146.0,P,Train,Brakeded,2
4469_02,Europa,B/146/P,55 Cancri e,4469,02,B,146.0,P,Train,Windend,2
4470_01,Earth,F/839/S,TRAPPIST-1e,4470,01,F,839.0,S,Train,Baketton,1
4471_01,Earth,F/840/S,TRAPPIST-1e,4471,01,F,840.0,S,Test,Pentss,1
4472_01,Earth,G/734/P,PSO J318.5-22,4472,01,G,734.0,P,Train,Bartez,2
4472_02,Earth,F/920/P,TRAPPIST-1e,4472,02,F,920.0,P,Train,Bartez,2
4473_01,Mars,F/841/S,55 Cancri e,4473,01,F,841.0,S,Train,,2
4473_02,Mars,E/292/S,TRAPPIST-1e,4473,02,E,292.0,S,Train,Welte,2
4474_01,Earth,G/730/S,TRAPPIST-1e,4474,01,G,730.0,S,Train,Tuckers,3
4474_02,Earth,G/730/S,TRAPPIST-1e,4474,02,G,730.0,S,Train,Garden,3
4474_03,Earth,G/730/S,TRAPPIST-1e,4474,03,G,730.0,S,Train,Tuckers,3
4475_01,Europa,A/55/S,TRAPPIST-1e,4475,01,A,55.0,S,Train,Fairdised,2
4475_02,Europa,A/55/S,55 Cancri e,4475,02,A,55.0,S,Train,Fairdised,2
4476_01,Earth,F/921/P,TRAPPIST-1e,4476,01,F,921.0,P,Train,Miranciash,1
4477_01,Earth,G/731/S,55 Cancri e,4477,01,G,731.0,S,Train,Scheron,1
4478_01,Mars,E/293/S,TRAPPIST-1e,4478,01,E,293.0,S,Test,Watte,1
4479_01,Mars,D/150/P,TRAPPIST-1e,4479,01,D,150.0,P,Train,Sidie,1
4480_01,Europa,B/147/P,TRAPPIST-1e,4480,01,B,147.0,P,Test,Foller,1
4481_01,Earth,F/842/S,PSO J318.5-22,4481,01,F,842.0,S,Test,Byerton,1
4482_01,Earth,G/732/S,55 Cancri e,4482,01,G,732.0,S,Train,Bartines,5
4482_02,Earth,G/732/S,TRAPPIST-1e,4482,02,G,732.0,S,Train,Anthompson,5
4482_03,Earth,G/732/S,TRAPPIST-1e,4482,03,G,732.0,S,Train,Bartines,5
4482_04,Earth,G/732/S,TRAPPIST-1e,4482,04,G,732.0,S,Train,Bartines,5
4482_05,Earth,G/732/S,TRAPPIST-1e,4482,05,G,732.0,S,Train,Bartines,5
4483_01,Mars,D/151/P,TRAPPIST-1e,4483,01,D,151.0,P,Train,Tepie,2
4483_02,Mars,D/151/P,TRAPPIST-1e,4483,02,D,151.0,P,Train,Tepie,2
4484_01,Earth,F/843/S,TRAPPIST-1e,4484,01,F,843.0,S,Test,Whiters,1
4485_01,Mars,F/922/P,TRAPPIST-1e,4485,01,F,922.0,P,Train,Tirte,2
4485_02,Mars,F/922/P,TRAPPIST-1e,4485,02,F,922.0,P,Train,Tirte,2
4486_01,Earth,G/733/S,TRAPPIST-1e,4486,01,G,733.0,S,Train,Mccarry,1
4487_01,Earth,G/735/P,TRAPPIST-1e,4487,01,G,735.0,P,Train,Buckleinson,1
4488_01,Earth,F/844/S,TRAPPIST-1e,4488,01,F,844.0,S,Test,Goffey,1
4489_01,Earth,F/923/P,55 Cancri e,4489,01,F,923.0,P,Test,Munozaley,1
4490_01,Europa,D/143/S,55 Cancri e,4490,01,D,143.0,S,Train,Idlatchse,1
4491_01,Europa,B/148/P,TRAPPIST-1e,4491,01,B,148.0,P,Train,Filerst,1
4492_01,Earth,G/736/P,TRAPPIST-1e,4492,01,G,736.0,P,Train,Nolds,1
4493_01,Earth,F/845/S,TRAPPIST-1e,4493,01,F,845.0,S,Train,Coolez,1
4494_01,Mars,F/846/S,TRAPPIST-1e,4494,01,F,846.0,S,Train,Weeke,1
4495_01,Europa,B/176/S,TRAPPIST-1e,4495,01,B,176.0,S,Test,Sophaft,1
4496_01,Earth,F/924/P,55 Cancri e,4496,01,F,924.0,P,Train,Simsey,1
4497_01,Earth,G/737/P,TRAPPIST-1e,4497,01,G,737.0,P,Train,Loway,1
4498_01,Earth,G/734/S,55 Cancri e,4498,01,G,734.0,S,Train,Munozanson,8
4498_02,Earth,G/734/S,PSO J318.5-22,4498,02,G,734.0,S,Train,Beckeetter,8
4498_03,Earth,G/734/S,PSO J318.5-22,4498,03,G,734.0,S,Train,Beckeetter,8
4498_04,Earth,G/734/S,TRAPPIST-1e,4498,04,G,734.0,S,Train,Munozanson,8
4498_05,Earth,G/734/S,TRAPPIST-1e,4498,05,G,734.0,S,Train,Beckeetter,8
4498_06,Earth,G/734/S,TRAPPIST-1e,4498,06,G,734.0,S,Train,Munozanson,8
4498_07,Earth,G/734/S,TRAPPIST-1e,4498,07,G,734.0,S,Train,Mallerez,8
4498_08,Earth,G/734/S,TRAPPIST-1e,4498,08,G,734.0,S,Train,Munozanson,8
4499_01,Earth,G/738/P,TRAPPIST-1e,4499,01,G,738.0,P,Test,Hartley,1
4500_01,Earth,F/847/S,TRAPPIST-1e,4500,01,F,847.0,S,Train,Mcdanield,1
4501_01,Earth,G/735/S,TRAPPIST-1e,4501,01,G,735.0,S,Train,Castannison,1
4502_01,Mars,E/281/P,TRAPPIST-1e,4502,01,E,281.0,P,Train,Jamai,1
4503_01,Earth,F/925/P,TRAPPIST-1e,4503,01,F,925.0,P,Test,Thony,1
4504_01,Europa,E/282/P,TRAPPIST-1e,4504,01,E,282.0,P,Test,Geadle,1
4505_01,Europa,C/165/S,55 Cancri e,4505,01,C,165.0,S,Train,Wirdley,2
4505_02,Europa,C/165/S,TRAPPIST-1e,4505,02,C,165.0,S,Train,Wirdley,2
4506_01,Mars,E/294/S,TRAPPIST-1e,4506,01,E,294.0,S,Train,Kashe,1
4507_01,Europa,C/141/P,TRAPPIST-1e,4507,01,C,141.0,P,Test,Slavested,1
4508_01,Mars,F/926/P,55 Cancri e,4508,01,F,926.0,P,Train,Pepie,3
4508_02,Mars,E/283/P,TRAPPIST-1e,4508,02,E,283.0,P,Train,Pepie,3
4508_03,Mars,F/926/P,TRAPPIST-1e,4508,03,F,926.0,P,Train,Pepie,3
4509_01,Mars,E/295/S,TRAPPIST-1e,4509,01,E,295.0,S,Train,Sopie,3
4509_02,Mars,D/144/S,PSO J318.5-22,4509,02,D,144.0,S,Train,Sopie,3
4509_03,Mars,D/144/S,TRAPPIST-1e,4509,03,D,144.0,S,Train,Sopie,3
4510_01,Europa,B/177/S,TRAPPIST-1e,4510,01,B,177.0,S,Train,Siviothy,1
4511_01,Europa,B/178/S,TRAPPIST-1e,4511,01,B,178.0,S,Train,Crueld,2
4511_02,Europa,B/178/S,55 Cancri e,4511,02,B,178.0,S,Train,Crueld,2
4512_01,Mars,E/296/S,TRAPPIST-1e,4512,01,E,296.0,S,Train,Stike,1
4513_01,Earth,F/927/P,TRAPPIST-1e,4513,01,F,927.0,P,Test,Morrodgers,1
4514_01,Earth,G/736/S,TRAPPIST-1e,4514,01,G,736.0,S,Train,Cleman,1
4515_01,Earth,G/739/P,TRAPPIST-1e,4515,01,G,739.0,P,Train,Fryersonis,2
4515_02,Earth,G/739/P,55 Cancri e,4515,02,G,739.0,P,Train,Fryersonis,2
4516_01,Earth,F/848/S,55 Cancri e,4516,01,F,848.0,S,Train,Cleminglas,1
4517_01,Earth,F/849/S,TRAPPIST-1e,4517,01,F,849.0,S,Train,Mcleandez,1
4518_01,Earth,G/740/P,TRAPPIST-1e,4518,01,G,740.0,P,Train,Juartis,1
4519_01,Earth,F/928/P,TRAPPIST-1e,4519,01,F,928.0,P,Test,Hughriend,1
4520_01,Earth,G/741/P,TRAPPIST-1e,4520,01,G,741.0,P,Test,Hopperett,1
4521_01,Earth,F/929/P,TRAPPIST-1e,4521,01,F,929.0,P,Train,Oneidson,1
4522_01,Earth,F/850/S,TRAPPIST-1e,4522,01,F,850.0,S,Train,Stephend,1
4523_01,Earth,G/737/S,TRAPPIST-1e,4523,01,G,737.0,S,Test,Bushallert,6
4523_02,Earth,G/737/S,TRAPPIST-1e,4523,02,G,737.0,S,Test,Bushallert,6
4523_03,Earth,G/737/S,TRAPPIST-1e,4523,03,G,737.0,S,Test,Bushallert,6
4523_04,Earth,G/737/S,55 Cancri e,4523,04,G,737.0,S,Test,Bushallert,6
4523_05,Earth,G/737/S,TRAPPIST-1e,4523,05,G,737.0,S,Test,Bushallert,6
4523_06,Earth,G/737/S,55 Cancri e,4523,06,G,737.0,S,Test,Bushallert,6
4524_01,Earth,F/930/P,PSO J318.5-22,4524,01,F,930.0,P,Train,Fulloydez,1
4525_01,Europa,A/56/S,55 Cancri e,4525,01,A,56.0,S,Test,Brakeded,1
4526_01,Earth,E/284/P,TRAPPIST-1e,4526,01,E,284.0,P,Test,Lerez,1
4527_01,Earth,F/931/P,TRAPPIST-1e,4527,01,F,931.0,P,Test,Polloantes,1
4528_01,Mars,F/932/P,PSO J318.5-22,4528,01,F,932.0,P,Test,Snoff,1
4529_01,Earth,G/738/S,55 Cancri e,4529,01,G,738.0,S,Train,Oneiles,1
4530_01,Earth,F/933/P,TRAPPIST-1e,4530,01,F,933.0,P,Train,Leonaldez,1
4531_01,Europa,C/142/P,TRAPPIST-1e,4531,01,C,142.0,P,Train,Stelative,1
4532_01,Earth,G/739/S,TRAPPIST-1e,4532,01,G,739.0,S,Train,Serraynardy,1
4533_01,Europa,B/149/P,TRAPPIST-1e,4533,01,B,149.0,P,Train,Anindery,1
4534_01,Earth,F/851/S,55 Cancri e,4534,01,F,851.0,S,Train,Floydendley,1
4535_01,Earth,F/934/P,TRAPPIST-1e,4535,01,F,934.0,P,Train,Cardners,2
4535_02,Earth,G/742/P,TRAPPIST-1e,4535,02,G,742.0,P,Train,Cardners,2
4536_01,Europa,A/41/P,55 Cancri e,4536,01,A,41.0,P,Test,Cracul,1
4537_01,Earth,F/852/S,TRAPPIST-1e,4537,01,F,852.0,S,Train,Mccard,1
4538_01,Earth,F/935/P,TRAPPIST-1e,4538,01,F,935.0,P,Train,Hammons,1
4539_01,Earth,G/740/S,55 Cancri e,4539,01,G,740.0,S,Train,Carterson,2
4539_02,Earth,G/740/S,TRAPPIST-1e,4539,02,G,740.0,S,Train,Carterson,2
4540_01,Earth,G/741/S,,4540,01,G,741.0,S,Test,Bartez,1
4541_01,Europa,E/285/P,55 Cancri e,4541,01,E,285.0,P,Test,Discolesse,1
4542_01,Europa,B/150/P,TRAPPIST-1e,4542,01,B,150.0,P,Train,Sterve,2
4542_02,Europa,B/150/P,55 Cancri e,4542,02,B,150.0,P,Train,Stracary,2
4543_01,Mars,F/936/P,PSO J318.5-22,4543,01,F,936.0,P,Train,Winie,1
4544_01,Earth,G/743/P,TRAPPIST-1e,4544,01,G,743.0,P,Train,Pottney,1
4545_01,Earth,G/742/S,TRAPPIST-1e,4545,01,G,742.0,S,Test,Bootez,1
4546_01,Earth,G/744/P,PSO J318.5-22,4546,01,G,744.0,P,Train,Bailes,1
4547_01,Earth,E/297/S,TRAPPIST-1e,4547,01,E,297.0,S,Train,Navages,1
4548_01,Europa,B/179/S,TRAPPIST-1e,4548,01,B,179.0,S,Test,Covetive,1
4549_01,Earth,E/298/S,TRAPPIST-1e,4549,01,E,298.0,S,Train,Woody,1
4550_01,Earth,F/853/S,TRAPPIST-1e,4550,01,F,853.0,S,Train,Sotond,1
4551_01,Europa,C/166/S,55 Cancri e,4551,01,C,166.0,S,Test,Dedentive,4
4551_02,Europa,C/166/S,TRAPPIST-1e,4551,02,C,166.0,S,Test,Dedentive,4
4551_03,Europa,C/166/S,55 Cancri e,4551,03,C,166.0,S,Test,Dedentive,4
4551_04,Europa,C/166/S,TRAPPIST-1e,4551,04,C,166.0,S,Test,Dedentive,4
4552_01,Mars,F/937/P,TRAPPIST-1e,4552,01,F,937.0,P,Train,Bake,1
4553_01,Europa,C/143/P,PSO J318.5-22,4553,01,C,143.0,P,Train,Watuald,1
4554_01,Earth,F/938/P,TRAPPIST-1e,4554,01,F,938.0,P,Test,Ellson,1
4555_01,Earth,G/743/S,TRAPPIST-1e,4555,01,G,743.0,S,Train,Wiggs,1
4556_01,Mars,D/145/S,TRAPPIST-1e,4556,01,D,145.0,S,Test,Gread,1
4557_01,Earth,E/286/P,TRAPPIST-1e,4557,01,E,286.0,P,Train,Mirez,1
4558_01,Europa,C/167/S,55 Cancri e,4558,01,C,167.0,S,Train,Baleful,1
4559_01,Earth,F/854/S,TRAPPIST-1e,4559,01,F,854.0,S,Train,Rasmussony,1
4560_01,Earth,G/744/S,TRAPPIST-1e,4560,01,G,744.0,S,Train,Monsoney,1
4561_01,Europa,C/168/S,55 Cancri e,4561,01,C,168.0,S,Train,Unhearfus,1
4562_01,Europa,B/180/S,TRAPPIST-1e,4562,01,B,180.0,S,Train,Reedall,1
4563_01,Europa,C/169/S,55 Cancri e,4563,01,C,169.0,S,Train,Switud,1
4564_01,Earth,G/745/P,TRAPPIST-1e,4564,01,G,745.0,P,Train,Merkins,1
4565_01,Earth,G/746/P,TRAPPIST-1e,4565,01,G,746.0,P,Train,Patteraley,1
4566_01,Earth,F/855/S,TRAPPIST-1e,4566,01,F,855.0,S,Test,Shieldson,1
4567_01,Earth,F/939/P,TRAPPIST-1e,4567,01,F,939.0,P,Train,Flemaney,1
4568_01,Mars,F/940/P,TRAPPIST-1e,4568,01,F,940.0,P,Train,Pamca,1
4569_01,Europa,B/151/P,55 Cancri e,4569,01,B,151.0,P,Train,Honchoe,2
4569_02,Europa,B/151/P,55 Cancri e,4569,02,B,151.0,P,Train,Honchoe,2
4570_01,Europa,C/170/S,TRAPPIST-1e,4570,01,C,170.0,S,Train,,1
4571_01,Earth,G/745/S,TRAPPIST-1e,4571,01,G,745.0,S,Train,Crosbornes,1
4572_01,Earth,G/746/S,55 Cancri e,4572,01,G,746.0,S,Train,Gouldensen,1
4573_01,Earth,F/856/S,TRAPPIST-1e,4573,01,F,856.0,S,Train,Stannondez,1
4574_01,Mars,F/857/S,TRAPPIST-1e,4574,01,F,857.0,S,Train,Sad,1
4575_01,Earth,F/941/P,TRAPPIST-1e,4575,01,F,941.0,P,Train,Solon,1
4576_01,Earth,F/942/P,TRAPPIST-1e,4576,01,F,942.0,P,Train,Cartz,1
4577_01,Mars,F/858/S,TRAPPIST-1e,4577,01,F,858.0,S,Train,Kha,1
4578_01,Earth,F/859/S,TRAPPIST-1e,4578,01,F,859.0,S,Test,Rothewson,1
4579_01,Earth,G/747/S,TRAPPIST-1e,4579,01,G,747.0,S,Test,Hopez,1
4580_01,Mars,F/860/S,TRAPPIST-1e,4580,01,F,860.0,S,Train,Buko,1
4581_01,Europa,B/181/S,TRAPPIST-1e,4581,01,B,181.0,S,Train,Entedraved,2
4581_02,Europa,B/181/S,55 Cancri e,4581,02,B,181.0,S,Train,Entedraved,2
4582_01,Earth,G/748/S,TRAPPIST-1e,4582,01,G,748.0,S,Test,Miley,7
4582_02,Earth,G/748/S,TRAPPIST-1e,4582,02,G,748.0,S,Test,Weaves,7
4582_03,Earth,G/748/S,TRAPPIST-1e,4582,03,G,748.0,S,Test,Weaves,7
4582_04,Earth,G/748/S,55 Cancri e,4582,04,G,748.0,S,Test,Barris,7
4582_05,Earth,G/748/S,TRAPPIST-1e,4582,05,G,748.0,S,Test,Barris,7
4582_06,Earth,G/748/S,TRAPPIST-1e,4582,06,G,748.0,S,Test,Barris,7
4582_07,Earth,G/748/S,TRAPPIST-1e,4582,07,G,748.0,S,Test,Miley,7
4583_01,Mars,F/861/S,TRAPPIST-1e,4583,01,F,861.0,S,Test,Parte,3
4583_02,Mars,F/861/S,TRAPPIST-1e,4583,02,F,861.0,S,Test,Parte,3
4583_03,Mars,D/146/S,TRAPPIST-1e,4583,03,D,146.0,S,Test,Parte,3
4584_01,Earth,G/749/S,TRAPPIST-1e,4584,01,G,749.0,S,Test,Sawyerson,1
4585_01,Europa,B/182/S,55 Cancri e,4585,01,B,182.0,S,Train,Wasterivel,1
4586_01,Mars,F/943/P,55 Cancri e,4586,01,F,943.0,P,Train,Emead,1
4587_01,Europa,A/42/P,TRAPPIST-1e,4587,01,A,42.0,P,Train,Assibler,1
4588_01,Earth,F/944/P,TRAPPIST-1e,4588,01,F,944.0,P,Test,Delangleton,1
4589_01,Mars,D/152/P,TRAPPIST-1e,4589,01,D,152.0,P,Test,Pimne,1
4590_01,Earth,G/747/P,TRAPPIST-1e,4590,01,G,747.0,P,Test,,1
4591_01,Europa,E/287/P,55 Cancri e,4591,01,E,287.0,P,Train,Coictrazy,1
4592_01,Mars,F/862/S,TRAPPIST-1e,4592,01,F,862.0,S,Train,Carté,4
4592_02,Mars,F/862/S,TRAPPIST-1e,4592,02,F,862.0,S,Train,Carté,4
4592_03,Mars,F/862/S,,4592,03,F,862.0,S,Train,Carté,4
4592_04,Mars,F/862/S,TRAPPIST-1e,4592,04,F,862.0,S,Train,Carté,4
4593_01,Earth,G/750/S,TRAPPIST-1e,4593,01,G,750.0,S,Train,Pugherman,1
4594_01,Europa,C/144/P,TRAPPIST-1e,4594,01,C,144.0,P,Train,Folhal,4
4594_02,Europa,C/144/P,TRAPPIST-1e,4594,02,C,144.0,P,Train,Folhal,4
4594_03,Europa,C/144/P,TRAPPIST-1e,4594,03,C,144.0,P,Train,Folhal,4
4594_04,Europa,C/144/P,TRAPPIST-1e,4594,04,C,144.0,P,Train,Coudered,4
4595_01,Europa,C/145/P,TRAPPIST-1e,4595,01,C,145.0,P,Train,Swingse,1
4596_01,Earth,G/751/S,TRAPPIST-1e,4596,01,G,751.0,S,Train,Booneid,1
4597_01,Earth,G/748/P,TRAPPIST-1e,4597,01,G,748.0,P,Train,Weavesend,1
4598_01,Mars,E/288/P,TRAPPIST-1e,4598,01,E,288.0,P,Test,Wala,1
4599_01,Earth,G/752/S,TRAPPIST-1e,4599,01,G,752.0,S,Test,Pottley,1
4600_01,Earth,G/749/P,PSO J318.5-22,4600,01,G,749.0,P,Test,Pollarkeeks,2
4600_02,Earth,G/749/P,TRAPPIST-1e,4600,02,G,749.0,P,Test,Pollarkeeks,2
4601_01,Earth,F/863/S,TRAPPIST-1e,4601,01,F,863.0,S,Test,Harverez,1
4602_01,Earth,F/945/P,55 Cancri e,4602,01,F,945.0,P,Train,Whitakers,1
4603_01,Europa,C/171/S,55 Cancri e,4603,01,C,171.0,S,Train,Namsheary,2
4603_02,Europa,C/171/S,TRAPPIST-1e,4603,02,C,171.0,S,Train,Namsheary,2
4604_01,Earth,G/753/S,TRAPPIST-1e,4604,01,G,753.0,S,Train,Wonglasquez,1
4605_01,Earth,G/750/P,TRAPPIST-1e,4605,01,G,750.0,P,Train,Loway,1
4606_01,Europa,C/172/S,TRAPPIST-1e,4606,01,C,172.0,S,Train,Pumpeshaft,2
4606_02,Europa,C/172/S,55 Cancri e,4606,02,C,172.0,S,Train,Pumpeshaft,2
4607_01,Earth,G/751/P,PSO J318.5-22,4607,01,G,751.0,P,Train,Hoppers,1
4608_01,Earth,F/864/S,55 Cancri e,4608,01,F,864.0,S,Train,Maystuarey,1
4609_01,Europa,C/173/S,TRAPPIST-1e,4609,01,C,173.0,S,Train,Amblereld,1
4610_01,Earth,G/752/P,TRAPPIST-1e,4610,01,G,752.0,P,Train,Alfordonard,1
4611_01,Earth,G/754/S,TRAPPIST-1e,4611,01,G,754.0,S,Train,Hickson,1
4612_01,Earth,G/755/S,55 Cancri e,4612,01,G,755.0,S,Train,Wilsoney,1
4613_01,Europa,B/152/P,TRAPPIST-1e,4613,01,B,152.0,P,Train,Inghtal,1
4614_01,Mars,D/153/P,TRAPPIST-1e,4614,01,D,153.0,P,Test,Clake,2
4614_02,Mars,D/153/P,55 Cancri e,4614,02,D,153.0,P,Test,Anche,2
4615_01,Mars,F/865/S,TRAPPIST-1e,4615,01,F,865.0,S,Train,Fla,1
4616_01,Earth,G/756/S,TRAPPIST-1e,4616,01,G,756.0,S,Test,Mcbriddley,1
4617_01,Earth,F/866/S,TRAPPIST-1e,4617,01,F,866.0,S,Train,Toddleton,1
4618_01,Mars,F/946/P,TRAPPIST-1e,4618,01,F,946.0,P,Test,Fles,1
4619_01,Earth,F/867/S,TRAPPIST-1e,4619,01,F,867.0,S,Test,Dawsoncis,1
4620_01,Earth,G/757/S,TRAPPIST-1e,4620,01,G,757.0,S,Train,Heney,1
4621_01,Mars,E/289/P,TRAPPIST-1e,4621,01,E,289.0,P,Train,Jaflé,1
4622_01,Earth,G/753/P,55 Cancri e,4622,01,G,753.0,P,Train,Humphreyes,1
4623_01,Europa,C/146/P,PSO J318.5-22,4623,01,C,146.0,P,Train,Repumparte,1
4624_01,Mars,F/868/S,TRAPPIST-1e,4624,01,F,868.0,S,Train,Gelle,1
4625_01,Europa,B/183/S,TRAPPIST-1e,4625,01,B,183.0,S,Train,Ineedeve,7
4625_02,Europa,B/183/S,55 Cancri e,4625,02,B,183.0,S,Train,Ineedeve,7
4625_03,Europa,,TRAPPIST-1e,4625,03,,,,Train,Ineedeve,7
4625_04,Europa,B/183/S,55 Cancri e,4625,04,B,183.0,S,Train,Ineedeve,7
4625_05,Europa,B/183/S,TRAPPIST-1e,4625,05,B,183.0,S,Train,Ineedeve,7
4625_06,Europa,B/183/S,TRAPPIST-1e,4625,06,B,183.0,S,Train,Ineedeve,7
4625_07,Europa,B/183/S,55 Cancri e,4625,07,B,183.0,S,Train,Ineedeve,7
4626_01,Europa,C/174/S,55 Cancri e,4626,01,C,174.0,S,Test,Conale,2
4626_02,Europa,C/174/S,,4626,02,C,174.0,S,Test,Sofraten,2
4627_01,Earth,G/758/S,TRAPPIST-1e,4627,01,G,758.0,S,Test,Mcinton,1
4628_01,Europa,C/175/S,TRAPPIST-1e,4628,01,C,175.0,S,Train,Freednal,1
4629_01,Earth,F/869/S,TRAPPIST-1e,4629,01,F,869.0,S,Test,Jacobbinson,1
4630_01,Earth,F/870/S,PSO J318.5-22,4630,01,F,870.0,S,Train,Dukertyler,1
4631_01,Europa,C/147/P,55 Cancri e,4631,01,C,147.0,P,Train,Calazy,1
4632_01,Europa,C/176/S,TRAPPIST-1e,4632,01,C,176.0,S,Train,Dightent,5
4632_02,Europa,C/176/S,TRAPPIST-1e,4632,02,C,176.0,S,Train,Dightent,5
4632_03,Europa,C/176/S,55 Cancri e,4632,03,C,176.0,S,Train,Dightent,5
4632_04,Europa,C/176/S,TRAPPIST-1e,4632,04,C,176.0,S,Train,Syncepul,5
4632_05,Europa,C/176/S,,4632,05,C,176.0,S,Train,Dightent,5
4633_01,Earth,G/754/P,PSO J318.5-22,4633,01,G,754.0,P,Train,Gallard,1
4634_01,Earth,E/299/S,TRAPPIST-1e,4634,01,E,299.0,S,Train,Gilleyons,1
4635_01,Earth,G/755/P,PSO J318.5-22,4635,01,G,755.0,P,Train,Pearsalason,1
4636_01,Earth,,PSO J318.5-22,4636,01,,,,Test,Lowelliott,1
4637_01,Mars,,TRAPPIST-1e,4637,01,,,,Train,Ches,1
4638_01,Europa,B/153/P,TRAPPIST-1e,4638,01,B,153.0,P,Train,Asticit,1
4639_01,Europa,C/177/S,TRAPPIST-1e,4639,01,C,177.0,S,Test,Exnutchor,6
4639_02,Europa,C/177/S,TRAPPIST-1e,4639,02,C,177.0,S,Test,Exnutchor,6
4639_03,Europa,C/177/S,55 Cancri e,4639,03,C,177.0,S,Test,Blercat,6
4639_04,Europa,C/177/S,55 Cancri e,4639,04,C,177.0,S,Test,Exnutchor,6
4639_05,Europa,C/177/S,TRAPPIST-1e,4639,05,C,177.0,S,Test,Clugeammy,6
4639_06,Europa,C/177/S,TRAPPIST-1e,4639,06,C,177.0,S,Test,Exnutchor,6
4640_01,Earth,G/760/S,55 Cancri e,4640,01,G,760.0,S,Train,Englas,1
4641_01,Earth,F/871/S,TRAPPIST-1e,4641,01,F,871.0,S,Train,Peter,1
4642_01,Europa,C/178/S,TRAPPIST-1e,4642,01,C,178.0,S,Train,Cluted,1
4643_01,Earth,F/947/P,TRAPPIST-1e,4643,01,F,947.0,P,Train,Goodson,1
4644_01,Earth,F/872/S,55 Cancri e,4644,01,F,872.0,S,Train,Fultz,1
4645_01,Europa,B/184/S,TRAPPIST-1e,4645,01,B,184.0,S,Train,Bacistion,2
4645_02,Europa,B/184/S,TRAPPIST-1e,4645,02,B,184.0,S,Train,Bacistion,2
4646_01,Earth,F/873/S,PSO J318.5-22,4646,01,F,873.0,S,Train,Mcgoway,1
4647_01,Earth,G/761/S,TRAPPIST-1e,4647,01,G,761.0,S,Test,Englence,1
4648_01,Earth,F/874/S,TRAPPIST-1e,4648,01,F,874.0,S,Train,Shephendery,1
4649_01,Earth,E/290/P,TRAPPIST-1e,4649,01,E,290.0,P,Train,Prickmantes,1
4650_01,Earth,G/762/S,TRAPPIST-1e,4650,01,G,762.0,S,Train,Kramosley,1
4651_01,Europa,C/179/S,TRAPPIST-1e,4651,01,C,179.0,S,Train,Dectory,1
4652_01,Earth,,TRAPPIST-1e,4652,01,,,,Train,Robins,1
4653_01,Earth,E/302/S,,4653,01,E,302.0,S,Train,Fowlaney,1
4654_01,Europa,E/291/P,TRAPPIST-1e,4654,01,E,291.0,P,Train,Witeronfus,1
4655_01,Europa,B/154/P,55 Cancri e,4655,01,B,154.0,P,Train,Seflock,2
4655_02,Europa,B/154/P,TRAPPIST-1e,4655,02,B,154.0,P,Train,Seflock,2
4656_01,Earth,F/875/S,TRAPPIST-1e,4656,01,F,875.0,S,Train,Miranciash,2
